na,candidate_name,party,votes,rank
NA-183,Syed Shafqat Hussain Sherazi,PPP,42710,1
NA-183,Abdul   Rehman,Independent,29271,2
NA-183,Inayat   Ullah Pilijo,PPP-SB,1791,3
NA-183,Haji   Muhammad Gugo,PML-N,518,4
NA-184,Mian Ijaz Shafi,PML-N,35451,1
NA-184,Muhammad Irfan Khan,HPG,32668,2
NA-184,Major   General (R) Naseer Ullah Khan Babar,PPP,23512,3
NA-184,Muhammad Amin Khattak,ANP,2705,4
NA-184,Imran   Ahmad Khan,PTI,2037,5
NA-184,Moulana Muhammad Abdul Rehman Farooqi,JUI-F,1105,6
NA-184,Ali   Muhammad Sunara,Independent,1075,7
NA-184,Mujahid Khan Baloch,Independent,940,8
NA-184,Ghulam   Ahmad Chishti,PPP-SB,842,9
NA-184,Mian   Umar Ber,PKMAP,251,10
NA-184,Subhan   Ali,PKQP,191,11
NA-184,Shafiq   Ahmad Qureishi,PDP,94,12
NA-184,Sardar   Muhammad Ishaq,Independent,91,13
NA-184,Javed   Ahamd Chattari,Independent,40,14
NA-185,AK   Shams,HPG,85503,1
NA-185,Muhammad Afaq Khan Shahid,PPP,8037,2
NA-185,Muhammad Farooq Ilyas,Independent,4632,3
NA-185,Syed   Mustaqeem Pirzada,PTI,2995,4
NA-185,Altaf   Hussain Shah,ANP,2579,5
NA-185,Najeeb   Ullah alias Najeeb Thalo,PPP-SB,2333,6
NA-185,Shaukat Ali Khan,PML-F,634,7
NA-185,Khurshid Ali Kaka Je,PKMAP,557,8
NA-185,Muhammad Wasim Khan,Independent,363,9
NA-185,Ahsan   Ahmad Hashmi,Independent,199,10
NA-186,Kanwar Khalid Younis Ali Khan,HPG,63447,1
NA-186,Dost   Muhammad Faizi,PML-N,15964,2
NA-186,Muneera Shakir,PPP,2928,3
NA-186,Muhammad Azhar ul Hassan Haidari,PTI,1125,4
NA-186,Syed   Kamran Ali Rizvi,MQM-H,237,5
NA-186,Muhammad Abdul Aleem Khan,PML-J,103,6
NA-186,Azra   Muqeem Advocate,Independent,43,7
NA-187,Muhammad Farooq Ahmed,HPG,62621,1
NA-187,Hafiz   Muhammad Taqqi,PML-N,11220,2
NA-187,Abdul   Hameed Qureishi,PPP,1291,3
NA-187,Sultan   Ahmad,PTI,896,4
NA-187,Muhammad Rafiq Rathor,Independent,789,5
NA-187,Shamsheer Ahmad Khan,MQM-H,529,6
NA-187,Shamim   Khan,Independent,199,7
NA-187,Wakeel   Ahmad Jamali,Independent,162,8
NA-187,Seemi   Yousif Siddiqi,Independent,118,9
NA-188,Hassan Musana Alvi,HPG,105323,1
NA-188,Muhammad Munawar Azeem Khan,PML-N,13276,2
NA-188,Asmat   Ullah Khan,PPP,1839,3
NA-188,Ashraf   Jabbar Qureshi,PTI,1434,4
NA-188,Lal   Den,Independent,560,5
NA-188,Syed   Iqbal Haidar,MWM,293,6
NA-188,Syed   Hassan Raza,Independent,106,7
NA-188,Muhammad Ashraf Zaib,NPP-W,84,8
NA-188,Arif   Mughal,PPP-SB,69,9
NA-188,Muhammad Nazim,PAKNP,41,10
NA-189,Waja Ahmad Karim Dad,PPP,23104,1
NA-189,Muhammad Younis Baloch,PML-N,22792,2
NA-189,Abdul   Aziz Memon,PPP-SB,6806,3
NA-189,Yousuf   Musti Khan,Independent,851,4
NA-189,Amir   Ali Shah,PTI,764,5
NA-189,Ahmad   Ali Somoro,PPP-Zab,719,6
NA-189,Muhammad Ashfaq,Independent,280,7
NA-189,Muhammad Saleem Baloch,Independent,155,8
NA-189,Abdul   Razzaq,Independent,85,9
NA-189,Nabeel   Ahmad Gabol,Independent,76,10
NA-190,Dr.   Muhammad Farooq Sattar,HPG,27711,1
NA-190,Haji   Muhammad Hanif Tayyab,PML-N,17333,2
NA-190,Iftikhar Hussain,PPP,11621,3
NA-190,Abdul   Habib Memon,PPP-Sb,930,4
NA-190,Imran   Khan,PTI,911,5
NA-190,Muhammad Salim,MQM-H,180,6
NA-190,Abdul   Razzaq Sangrani,Independent,162,7
NA-190,Qasim   Ghanchi,Independent,132,8
NA-190,Aslam   Aseer,Independent,49,9
NA-190,Syed   Nusrat Ali,Independent,49,10
NA-191,Caption (R) Haleem Ahmad Siddiqui,PML-N,31414,1
NA-191,Muhammad Abdul Jalil,HPG,25008,2
NA-191,Umar   Farooq Khan,PPP,4005,3
NA-191,Nazim   Haji,PTI,2821,4
NA-191,Noor   Muhammad,Independent,1376,5
NA-191,Mirza   Mushtaq,PDP,282,6
NA-191,Tariq   Abbas Awan,Independent,67,7
NA-191,Khanzada Imran Khan,Independent,63,8
NA-191,Riaz   Ahmad Khan,Independent,57,9
NA-191,Muhammad Yousif Qureishi,TI,44,10
NA-191,Sohail   Liaqat Malik,Independent,43,11
NA-191,Faqir   Syed Aziz Uddin,Independent,35,12
NA-191,Abdul   Rauf Khan Sasoli (Rtd),Independent,33,13
NA-191,Muhammad Arif Siddique,Independent,20,14
NA-191,Muhammad Tariq Ghani,Independent,15,15
NA-191,Muhammad Tariq Ghani,Independent,15,16
NA-191,Muhammad Aslam Kashmiri,Independent,14,17
NA-192,Ijaz Mehmood,HPG,32554,1
NA-192,Syed   Hafeez Uddin,PML-N,14732,2
NA-192,Sheikh   Muhammad Saeed Chawala,PPP,2847,3
NA-192,Tahseen Zafar,MQM-H,1346,4
NA-192,Syed   Marghoob Hussain,PTI,954,5
NA-192,Muhammad Zafar Khan,Independent,260,6
NA-192,Abdul   Sadiq Khan,PPP-SB,188,7
NA-192,Mehfooz Ul Nabi Khan,Independent,179,8
NA-192,Muhammad Ayub Khan,Independent,177,9
NA-192,Muhammad Ayub,Independent,66,10
NA-192,Muhammad Wassay Jalil,Independent,60,11
NA-192,Arshad   Ali Khan,Independent,32,12
NA-193,Doctor Nishat Malik,HPG,36738,1
NA-193,Abu   Bakat Shaikhani,PML-N,22328,2
NA-193,Afzal   Ahmad Sheikh,PTI,2345,3
NA-193,Fouzia   Wahab,PPP,1705,4
NA-193,Khawaja Muhammad Sharaf Ul Islam,MQM-H,702,5
NA-193,Ijaz   Ahmad Khan,PPP-SB,241,6
NA-193,Rehmat   Elahi Shaikh,Independent,118,7
NA-193,Muhammad Younus,Independent,116,8
NA-193,Fateh   Yab Ali Khan,Independent,103,9
NA-193,Mohsin,Independent,35,10
NA-193,Rajab   Ali Naimi,Independent,29,11
NA-193,Mehmood Ul Haq,JUP-N,29,12
NA-193,Muhammad Wasay Jalil,Independent,29,13
NA-194,Muhammad Arif Khan,HPG,38637,1
NA-194,Tuba   Durrani,PML-N,12945,2
NA-194,Muzaffar Ali Shajrah,Independent,7226,3
NA-194,Nazir   Ahmad,MQM-H,3150,4
NA-194,Muhammad Zubair Khan,PTI,580,5
NA-194,Farzana Latif,PPP-SB,390,6
NA-194,Abdur   Rauf Shaikh,Independent,138,7
NA-194,Muhammad Aslam,SI,137,8
NA-194,Qazi   Khalid Ali Advocate,Independent,130,9
NA-194,Sohail   Anjum Advocate,WP,45,10
NA-195,Shaikh Liaqat Hussain,HPG,26692,1
NA-195,Sahabzada Muneer Uddin Khan,PML-N,19949,2
NA-195,Naseer   Uddin,MQM-H,11568,3
NA-195,Nabi   Dad Khan,PPP,10771,4
NA-195,jam   Sultan Ahmad,PPP-SB,9028,5
NA-195,Amanullah Paracha,PTI,1981,6
NA-195,Qari   Sher Afzal Khan,JUI-F,882,7
NA-195,Naseem   Khan,PMI,669,8
NA-195,Syed   Mehmood Hussain Hashmi,Independent,180,9
NA-195,Umar   Hayyat,Independent,127,10
NA-195,Muhammad Shabbir Shamsi,Independent,113,11
NA-195,Doctor   Arif Alvi,MKP,94,12
NA-196,Muhammad Farukkh Naeem Siddiqui,HPG,44394,1
NA-196,Abdullah Murad,PPP,14169,2
NA-196,Rahila   Tiwana,PML-N,11127,3
NA-196,Sardar   Akhtar Ali Baloch,PPP-SB,4161,4
NA-196,Waqar   Ahmad Farooqi,MQM-H,1528,5
NA-196,Syed   Atiq Ur Rehman Shah Hashmi,PTI,1022,6
NA-196,Nisar   Ahmad Magsi Advocate,ST,173,7
NA-196,Arshad   Ali Khan,Independent,140,8
NA-196,Dildar   Hussain Barbat,Independent,138,9
NA-196,Muhammad Afzal Rana,PDP,116,10
NA-196,Muhammad Mubin Peerzada,Independent,84,11
NA-196,Syed   Aashiq Hussain,Independent,58,12
NA-196,Akhlaq   Ahmad Bughio,Independent,57,13
NA-196,Muhammad Sabir Shamsi,Independent,46,14
NA-197,Meer   Atif Ali Sanjrani,PML-N,25261,1
NA-197,Hafiz   Hussain Ahmad,JUI-F,18700,2
NA-197,Sardar   Fateh Muhammad Mohammad Hasni,PPP,17473,3
NA-197,Mehmood Khan Achakzai,PKMAP,14187,4
NA-197,Doctor   Abdul Hakeem Lehri,BNP,13703,5
NA-197,Ghulam   Ali Haidari,Independent,6701,6
NA-197,Muhammad Hashim Breach,Independent,3022,7
NA-197,Khud e   Noor,JWP,2624,8
NA-197,Arbab   Abdul Zahir Kansi,ANP,1638,9
NA-197,Akbar   Sher Babar,PTI,1562,10
NA-197,Muhammad Sadiq Kurd,HPG,1283,11
NA-197,Doctor   Muhammad ishaq Baloch,BNM,899,12
NA-197,Muhammad Sarwar Khan Kakar,PML-J,707,13
NA-197,Sardar   Nisar Ali Khan,Independent,582,14
NA-197,Malik   Sher Zaman Kakar,KJPP,553,15
NA-197,Agha   Mehboob Shah,PPP-SB,215,16
NA-197,Doctor   Sardar Muhammad Hussain,Independent,126,17
NA-197,Mir   Abdul Khaliq Muhammad Hasnni,PML-Q Shuja,105,18
NA-198,Moulvi Abdul Ghani,JUI-F,25476,1
NA-198,Muhammad Sarwar Khan Kakar,PML-J,22694,2
NA-198,Mahmood Khan Achakzai,PKMAP,22388,3
NA-198,Syed   Muhammad Fazal Agha,PML-N,1714,4
NA-198,Muhammad Wasey Tareen Advocate,PPP,1507,5
NA-198,Haji   Jalani Khan,ANP,913,6
NA-198,Abdul   Jaleel,Independent,114,7
NA-198,Abdul   Ghaffar,KJPP,83,8
NA-199,Sardar Muhammad Yaqoob Khan Nasir,PML-N,20428,1
NA-199,Haji   Gul Muhammad Khan Dummar,JUI,14423,2
NA-199,Mir   Baz Muhammad Khetran,PPP,11515,3
NA-199,Sardar   Muhammad Azam Khan,PKMAP,2814,4
NA-199,Muhammad Israr Tareen,Independent,790,5
NA-199,Sardar   Dur Muhammad Nasir,Independent,756,6
NA-199,Abdul   Majeed Khetran,BNM,686,7
NA-199,Wadeera Ameer Muhammad Khan Khetran,Independent,644,8
NA-199,Sardar   Jamil ur Rehman,Independent,624,9
NA-199,Sardar   Muhammad Ashraf Khan Kakar,KJPP,611,10
NA-199,Muhammad Asad,PTI,604,11
NA-199,Doctor   Muhammad Azeem Khan Jogezai,ANP,248,12
NA-199,Wazir   Muhammad Nasir,Independent,195,13
NA-199,Qazi   Muhammad Aslam,Independent,149,14
NA-199,Haji   Habib Ullah Khan Khudezai,Independent,131,15
NA-200,Moulvi Muhammad Khan Sherani,JUI-F,14679,1
NA-200,Nawab   Muhammad Ayaz Khan Jogezai,PKMAP,7180,2
NA-200,Sardar   Wazir Muhammad Jogezai,JUI-S,6012,3
NA-200,Jaffar   Khan Mandokhel,PML-N,4279,4
NA-200,Malik   Shams Uddin Kakar,KJPP,2160,5
NA-200,Malik   khalid Hassan Mandokhel,PTI,565,6
NA-200,Haji   Akhtar Muhammad,PPP,299,7
NA-200,Muhammad Ibrahim Sherani,Independent,277,8
NA-200,Fazal   Karam,Independent,255,9
NA-200,Karim   Dad Mandokhel (Rtd),Independent,224,10
NA-201,Sardar Yar   Muhammad Rind,JWP,26363,1
NA-201,Mir Tariq Hussain   Magsi,PML-N,19986,2
NA-202,Nawab Muhammad Akbar Khan Bugti,JWP,29276,1
NA-202,Nawab   Muhammad Ayaz Khan,PKMAP,9690,2
NA-202,Dilawar Khan Kakar,JUI,5400,3
NA-202,Mir   Baz Muhammad Bijarani Mari,Independent,3791,4
NA-202,Raziq   Bugti,Independent,3231,5
NA-202,Nawbzada Mir Hunza,Independent,2978,6
NA-202,Khuda   e Noor,ANP,2306,7
NA-202,Shahid   Ameen,BNM,1967,8
NA-202,Muhammad Yaqoob Ziaratwal,PPP,1140,9
NA-203,Mir   Faridullah Khan Jamali,Independent,18703,1
NA-203,Izhar   Hussain Khoso,BNP,13369,2
NA-203,Muhammad Sadiq Umrani,PPP,7500,3
NA-203,Mir   Ubaidullah Jamote,JQM,6098,4
NA-203,Mir   Manzoor Ahmad Khoso,JWP,2709,5
NA-203,Doctor   Hafeez Ur Rehman Khosa,JUI-F,2554,6
NA-203,Meer   Ali Dost Jamali,Independent,1116,7
NA-203,Sardar   Fateh Ali Umrani,Independent,749,8
NA-203,Doctor   Abdul Hai Baloch,BNM,655,9
NA-203,Ahmad   Ali Khan,Independent,500,10
NA-204,Sardar Muhammad Akhtar Maingal,BNP,26775,1
NA-204,Molvi   Abdul Ghafoor Haidari,JUI-F,17126,2
NA-204,Doctor   Abdul Hayee Baloch,BNM,16165,3
NA-204,Mir   Ali Ahmad,JWP,3014,4
NA-204,Abdul   Hafeez,JIP,1006,5
NA-204,Meer   Khalid Khan Nowsherwani,Independent,698,6
NA-204,Mir   Muhammad Ismail,Independent,240,7
NA-204,Mir   Abdul Qayyum,Independent,135,8
NA-205,Mir   Muhammad Hasil Khan Bazinjo,BNP,25615,1
NA-205,Mir   Muhammad Ayub Jattak,BNM,19825,2
NA-205,Sardar   Muhammad Akhtar Mangal,Independent,1087,3
NA-205,Khair   Jaan Baloch,PPP,931,4
NA-205,Javed   Ahmad,PPP-SB,799,5
NA-206,Jam   Muhammad Yousif,PML-N,33026,1
NA-206,Ghulam   Akbar Lasi,PPP,11725,2
NA-206,Mir   Muhammad Hasil Khan Bazinjo,BNP,5454,3
NA-206,Rajab   Ali Rind,BNM,4294,4
NA-206,Abdul   Rahim Zafar,JWP,1779,5
NA-206,Molvi   Muhammad Yaqoob Sasoli,Independent,1061,6
NA-206,Abdul   Hameed,Independent,926,7
NA-207,Shakeel Ahmad Baloch Advocate,BNP,39838,1
NA-207,Doctor   Muhammad Yasin Baloch,BNM,27863,2
NA-207,Molvi   Rehmat Ulllah,JUI-F,5299,3
