year,na,constituency,province,district,name_raw,name_full,name_core,name_squash,name_distinct,party,party_raw,votes,share,rank,outcome,src,person_id
2018,NA-135,Lahore-XIII,Punjab,lahore,AMEER UL AZIM,ameer ul azim,ameer ul azim,ameerulazim,ameerulazim,MMA,Muttahida Majlis-e-Amal Pakistan,4101,0.0300474780926702,4,Loss,cookman18,P10484
2018,NA-135,Lahore-XIII,Punjab,lahore,AMJAD ALI,amjad ali,amjad ali,amjadali,amjadali,PPP,Pakistan Peoples Party Parliamentarians,2897,0.021225931244688,5,Loss,cookman18,P06195
2018,NA-135,Lahore-XIII,Punjab,lahore,MALIK TOAQEER ABBAS KHOKHAR,malik toaqeer abbas khokhar,malik toaqeer abbas khokhar,maliktoaqeerabbaskhokhar,maliktoaqeerabbaskhokhar,IND,Independent,771,0.00564901380381583,6,Loss,cookman18,P10485
2018,NA-135,Lahore-XIII,Punjab,lahore,MARYAM RAZA,maryam raza,maryam raza,maryamraza,maryamraza,PSP,Pak Sarzameen Party,131,0.000959819466017995,7,Loss,cookman18,P10486
2018,NA-135,Lahore-XIII,Punjab,lahore,GOHAR ALI KHAN,gohar ali khan,gohar ali khan,goharalikhan,goharalikhan,Pakistan Muslim League Council,Pakistan Muslim League Council,91,0.00066674481990563,8,Loss,cookman18,P06243
2018,NA-136,Lahore-XIV,Punjab,lahore,MUHAMMAD AFZAL,muhammad afzal,muhammad afzal,muhammadafzal,afzal,PMLN,Pakistan Muslim League (N),88913,0.545686089187298,1,Win,cookman18,P06447
2018,NA-136,Lahore-XIV,Punjab,lahore,MALIK ASAD ALI,malik asad ali,malik asad ali,malikasadali,malikasadali,PTI,Pakistan Tehreek-e-Insaf,44691,0.274282242325302,2,Loss,cookman18,P06365
2018,NA-136,Lahore-XIV,Punjab,lahore,MUHAMMAD AHMAD MAJEED,muhammad ahmed majeed,muhammad ahmed majeed,muhammadahmedmajeed,ahmedmajeed,TLP,Tehreek-e-Labbaik Pakistan,12677,0.0778025997618726,3,Loss,cookman18,P10483
2018,NA-136,Lahore-XIV,Punjab,lahore,JAMIL AHMAD,jamil ahmed,jamil ahmed,jamilahmed,jamilahmed,PPP,Pakistan Peoples Party Parliamentarians,9003,0.0552541457486897,4,Loss,cookman18,P10487
2018,NA-136,Lahore-XIV,Punjab,lahore,ZUBAIR AHMAD,zubair ahmed,zubair ahmed,zubairahmed,zubairahmed,IND,Independent,2548,0.0156378499797469,5,Loss,cookman18,P06020
2018,NA-136,Lahore-XIV,Punjab,lahore,NIZAM DIN,nizam din,nizam din,nizamdin,nizamdin,MMA,Muttahida Majlis-e-Amal Pakistan,1548,0.00950054622003461,6,Loss,cookman18,P10488
2018,NA-136,Lahore-XIV,Punjab,lahore,CH  AHMAD HUSSAIN,chaudhry ahmed hussain,chaudhry ahmed hussain,chaudhryahmedhussain,chaudhryahmedhussain,PPP-SB,Pakistan Peoples Party (Shaheed Bhutto),833,0.00511237403184033,7,Loss,cookman18,P10489
2018,NA-136,Lahore-XIV,Punjab,lahore,MUHAMMAD KHAN BHATTI,muhammad khan bhatti,muhammad khan bhatti,muhammadkhanbhatti,khanbhatti,IND,Independent,675,0.00414268003780579,8,Loss,cookman18,P10490
2018,NA-136,Lahore-XIV,Punjab,lahore,MUHAMMAD YOUNAS,muhammad younas,muhammad younas,muhammadyounas,younas,IND,Independent,519,0.00318526065129068,9,Loss,cookman18,P04436
2018,NA-136,Lahore-XIV,Punjab,lahore,MUNIR AHMAD,munir ahmed,munir ahmed,munirahmed,munirahmed,IND,Independent,446,0.00273723747683168,10,Loss,cookman18,P06319
2018,NA-136,Lahore-XIV,Punjab,lahore,KHALID MEHMOOD,khalid mehmood,khalid mehmood,khalidmehmood,khalidmehmood,IND,Independent,393,0.00241196037756693,11,Loss,cookman18,P04302
2018,NA-136,Lahore-XIV,Punjab,lahore,Shabbir Ahmad,shabbir ahmed,shabbir ahmed,shabbirahmed,shabbirahmed,IND,Independent,351,0.00215419361965901,12,Loss,cookman18,P02945
2018,NA-136,Lahore-XIV,Punjab,lahore,Sardar Adil Omar,sardar adil omar,sardar adil omar,sardaradilomar,sardaradilomar,IND,Independent,200,0.00122746075194246,13,Loss,cookman18,P04525
2018,NA-136,Lahore-XIV,Punjab,lahore,Sardar Kamil Umar,sardar kamil umar,sardar kamil umar,sardarkamilumar,sardarkamilumar,IND,Independent,84,0.000515533515815832,14,Loss,cookman18,P02705
2018,NA-136,Lahore-XIV,Punjab,lahore,IRFAN SHAFI KHOKHAR,irfan shafi khokhar,irfan shafi khokhar,irfanshafikhokhar,irfanshafikhokhar,IND,Independent,57,0.0003498263143036,15,Loss,cookman18,P10491
2018,NA-137,Kasur-I,Punjab,kasur,Saad Waseem,saad waseem,saad waseem,saadwaseem,saadwaseem,PMLN,Pakistan Muslim League (N),121226,0.45618788501413,1,Win,cookman18,P10492
2018,NA-137,Kasur-I,Punjab,kasur,Sardar Asif Ali Daula,sardar asif ali daula,sardar asif ali daula,sardarasifalidaula,sardarasifalidaula,PTI,Pakistan Tehreek-e-Insaf,42967,0.161689941558759,2,Loss,cookman18,P10493
2018,NA-137,Kasur-I,Punjab,kasur,Chaudhry Manzoor Ahmad,chaudhry manzoor ahmed,chaudhry manzoor ahmed,chaudhrymanzoorahmed,chaudhrymanzoorahmed,PPP,Pakistan Peoples Party Parliamentarians,33719,0.126888615435562,3,Loss,cookman18,P02948
2018,NA-137,Kasur-I,Punjab,kasur,Nasira Meo,nasira meo,nasira meo,nasirameo,nasirameo,IND,Independent,28881,0.10868264487068,4,Loss,cookman18,P06536
2018,NA-137,Kasur-I,Punjab,kasur,Muhammad Farooq Ul Hassan,muhammad farooq ul hassan,muhammad farooq ul hassan,muhammadfarooqulhassan,farooqulhassan,TLP,Tehreek-e-Labbaik Pakistan,17353,0.0653014070302592,5,Loss,cookman18,P10494
2018,NA-137,Kasur-I,Punjab,kasur,Zafar Jabbar Chishti,zafar jabbar chishti,zafar jabbar chishti,zafarjabbarchishti,zafarjabbarchishti,IND,Independent,3831,0.0144165095564411,6,Loss,cookman18,P10495
2018,NA-137,Kasur-I,Punjab,kasur,Masood Anwar,masood anwar,masood anwar,masoodanwar,masoodanwar,AAT,Allah-o-Akbar Tehreek,3530,0.0132838106850006,7,Loss,cookman18,P10496
2018,NA-137,Kasur-I,Punjab,kasur,Shabbir Ahmad,shabbir ahmed,shabbir ahmed,shabbirahmed,shabbirahmed,IND,Independent,3450,0.0129827611510629,8,Loss,cookman18,P02945
2018,NA-137,Kasur-I,Punjab,kasur,Javed Mehmood,javed mehmood,javed mehmood,javedmehmood,javedmehmood,Roshan Pakistan League,Roshan Pakistan League,2527,0.00950940215325679,9,Loss,cookman18,P10497
2018,NA-137,Kasur-I,Punjab,kasur,Chaudhary Muhammad Arif Sindhu,chaudhry muhammad arif sindhu,chaudhry muhammad arif sindhu,chaudhrymuhammadarifsindhu,chaudhryarifsindhu,IND,Independent,1443,0.00543018096840109,10,Loss,cookman18,P02943
2018,NA-137,Kasur-I,Punjab,kasur,Muhammad Saleem Mahar,muhammad saleem mahar,muhammad saleem mahar,muhammadsaleemmahar,saleemmahar,IND,Independent,1275,0.00479797694713194,11,Loss,cookman18,P10498
2018,NA-137,Kasur-I,Punjab,kasur,Amjad Ali,amjad ali,amjad ali,amjadali,amjadali,IND,Independent,1174,0.0044179019105356,12,Loss,cookman18,P10499
2018,NA-137,Kasur-I,Punjab,kasur,Muhammad Ilyas Khan,muhammad ilyas khan,muhammad ilyas khan,muhammadilyaskhan,ilyaskhan,IND,Independent,993,0.00373677734000158,13,Loss,cookman18,P10500
2018,NA-137,Kasur-I,Punjab,kasur,Ghulam Muhammad,ghulam muhammad,ghulam muhammad,ghulammuhammad,ghulam,IND,Independent,949,0.00357120009633585,14,Loss,cookman18,P06553
2018,NA-137,Kasur-I,Punjab,kasur,Attique ur Rahman,attique ur rehman,attique ur rehman,attiqueurrehman,attiqueurrehman,IND,Independent,830,0.00312338891460354,15,Loss,cookman18,P08943
2018,NA-137,Kasur-I,Punjab,kasur,Abdul Hanan Sabir,abdul hanan sabir,abdul hanan sabir,abdulhanansabir,abdulhanansabir,IND,Independent,744,0.00279976066562052,16,Loss,cookman18,P10501
2018,NA-137,Kasur-I,Punjab,kasur,Amaar Waseem,amaar waseem,amaar waseem,amaarwaseem,amaarwaseem,IND,Independent,654,0.00246107993994062,17,Loss,cookman18,P10502
2018,NA-137,Kasur-I,Punjab,kasur,Salman Hanif,salman hanif,salman hanif,salmanhanif,salmanhanif,IND,Independent,191,0.000718755762276235,18,Loss,cookman18,P06534
2018,NA-138,Kasur-II,Punjab,kasur,RASHEED AHMAD KHAN,rasheed ahmed khan,rasheed ahmed khan,rasheedahmedkhan,rasheedahmedkhan,PMLN,Pakistan Muslim League (N),109438,0.422203104082837,1,Win,cookman18,P03122
2018,NA-138,Kasur-II,Punjab,kasur,RASHID TUFAIL,rashid tufail,rashid tufail,rashidtufail,rashidtufail,PTI,Pakistan Tehreek-e-Insaf,78505,0.302866049142191,2,Loss,cookman18,P10503
2018,NA-138,Kasur-II,Punjab,kasur,DAWOOD ANIS QURESHI,dawood anis qureshi,dawood anis qureshi,dawoodanisqureshi,dawoodanisqureshi,IND,Independent,18452,0.0711863491340897,3,Loss,cookman18,P10504
2018,NA-138,Kasur-II,Punjab,kasur,IMRAN ALI KHAN MALIK,imran ali khan malik,imran ali khan malik,imranalikhanmalik,imranalikhanmalik,PPP,Pakistan Peoples Party Parliamentarians,16490,0.0636171091058498,4,Loss,cookman18,P10505
2018,NA-138,Kasur-II,Punjab,kasur,SARDAR LIAQAT ALI DOGAR,sardar liaqat ali dogar,sardar liaqat ali dogar,sardarliaqatalidogar,sardarliaqatalidogar,TLP,Tehreek-e-Labbaik Pakistan,15092,0.058223736241691,5,Loss,cookman18,P00051
2018,NA-138,Kasur-II,Punjab,kasur,IBTISAM ELAHI ZAHEER,ibtisam elahi zaheer,ibtisam elahi zaheer,ibtisamelahizaheer,ibtisamelahizaheer,MMA,Muttahida Majlis-e-Amal Pakistan,12081,0.0466075376050801,6,Loss,cookman18,P04602
2018,NA-138,Kasur-II,Punjab,kasur,Muhammad Saleem Mahar,muhammad saleem mahar,muhammad saleem mahar,muhammadsaleemmahar,saleemmahar,IND,Independent,3539,0.0136531806625593,7,Loss,cookman18,P10498
2018,NA-138,Kasur-II,Punjab,kasur,RABIA HASHIR,rabia hashir,rabia hashir,rabiahashir,rabiahashir,Roshan Pakistan League,Roshan Pakistan League,1740,0.00671278167642078,8,Loss,cookman18,P10506
2018,NA-138,Kasur-II,Punjab,kasur,Mazhar Rasheed Khan,mazhar rasheed khan,mazhar rasheed khan,mazharrasheedkhan,mazharrasheedkhan,IND,Independent,1010,0.003896499708727,9,Loss,cookman18,P10507
2018,NA-138,Kasur-II,Punjab,kasur,AMJAD ALI TUFAIL,amjad ali tufail,amjad ali tufail,amjadalitufail,amjadalitufail,IND,Independent,938,0.00361872943246131,10,Loss,cookman18,P06540
2018,NA-138,Kasur-II,Punjab,kasur,Nasira Meo,nasira meo,nasira meo,nasirameo,nasirameo,IND,Independent,762,0.00293973542381186,11,Loss,cookman18,P06536
2018,NA-138,Kasur-II,Punjab,kasur,MUHAMMAD SHARIF SABIR,muhammad sharif sabir,muhammad sharif sabir,muhammadsharifsabir,sharifsabir,Pakistan Tehreek-e-Insaf Nazriati,Pakistan Tehreek-e-Insaf Nazriati,475,0.0018325122392528,12,Loss,cookman18,P10508
2018,NA-138,Kasur-II,Punjab,kasur,ISHAQ SHAHID ISLAFNAR,ishaq shahid islafnar,ishaq shahid islafnar,ishaqshahidislafnar,ishaqshahidislafnar,TLI,Tehreek-e-Labbaik Islam,414,0.0015971790885277,13,Loss,cookman18,P10509
2018,NA-138,Kasur-II,Punjab,kasur,SAIMA DAWOOD,saima dawood,saima dawood,saimadawood,saimadawood,IND,Independent,271,0.00104549645650002,14,Loss,cookman18,P10510
2018,NA-139,Kasur-III,Punjab,kasur,RANA MUHAMMAD ISHAQ KHAN,rana muhammad ishaq khan,rana muhammad ishaq khan,ranamuhammadishaqkhan,ranaishaqkhan,PMLN,Pakistan Muslim League (N),122613,0.441651298158661,1,Win,cookman18,P02961
2018,NA-139,Kasur-III,Punjab,kasur,AZEEM UD DIN ZAHID,azeem ud din zahid,azeem ud din zahid,azeemuddinzahid,azeemuddinzahid,PTI,Pakistan Tehreek-e-Insaf,114490,0.412392300377489,2,Loss,cookman18,P10511
2018,NA-139,Kasur-III,Punjab,kasur,SYED MAQSOOD ALI SHAH,syed maqsood ali shah,syed maqsood ali shah,syedmaqsoodalishah,syedmaqsoodalishah,TLP,Tehreek-e-Labbaik Pakistan,15613,0.0562379333198859,3,Loss,cookman18,P10512
2018,NA-139,Kasur-III,Punjab,kasur,SYED RAZA ABBAS,syed raza abbas,syed raza abbas,syedrazaabbas,syedrazaabbas,PPP,Pakistan Peoples Party Parliamentarians,10387,0.0374139123418725,4,Loss,cookman18,P06585
2018,NA-139,Kasur-III,Punjab,kasur,SARDAR MUHAMAD ATIF NAKAI,sardar muhamad atif nakai,sardar muhamad atif nakai,sardarmuhamadatifnakai,sardarmuhamadatifnakai,IND,Independent,4331,0.0156002362908106,5,Loss,cookman18,P01401
2018,NA-139,Kasur-III,Punjab,kasur,Ghulam Murtaza,ghulam murtaza,ghulam murtaza,ghulammurtaza,ghulammurtaza,IND,Independent,3028,0.0109068380255309,6,Loss,cookman18,P10513
2018,NA-139,Kasur-III,Punjab,kasur,ARSHAD ALI,arshad ali,arshad ali,arshadali,arshadali,IND,Independent,1545,0.00556508082874679,7,Loss,cookman18,P06591
2018,NA-139,Kasur-III,Punjab,kasur,SARDAR IQBAL ATTA SUKHERA,sardar iqbal atta sukhera,sardar iqbal atta sukhera,sardariqbalattasukhera,sardariqbalattasukhera,IND,Independent,1183,0.00426115897761001,8,Loss,cookman18,P10514
2018,NA-139,Kasur-III,Punjab,kasur,IJAZ ALI BHATTI,ijaz ali bhatti,ijaz ali bhatti,ijazalibhatti,ijazalibhatti,IND,Independent,1040,0.00374607382647033,9,Loss,cookman18,P10515
2018,NA-139,Kasur-III,Punjab,kasur,ATTA MUHAMMAD,atta muhammad,atta muhammad,attamuhammad,atta,IND,Independent,830,0.00298965507304844,10,Loss,cookman18,P10516
2018,NA-139,Kasur-III,Punjab,kasur,ABDUL AZEEZ AZEEZ,abdul azeez azeez,abdul azeez azeez,abdulazeezazeez,abdulazeezazeez,IND,Independent,797,0.00287078926893928,11,Loss,cookman18,P10517
2018,NA-139,Kasur-III,Punjab,kasur,RANA LIAQAT ALI KHAN,rana liaqat ali khan,rana liaqat ali khan,ranaliaqatalikhan,ranaliaqatalikhan,Pakistan Tehreek-e-Insaf Nazriati,Pakistan Tehreek-e-Insaf Nazriati,563,0.00202792265798346,12,Loss,cookman18,P02964
2018,NA-139,Kasur-III,Punjab,kasur,ZAEEM UD DIN ABID,zaeem ud din abid,zaeem ud din abid,zaeemuddinabid,zaeemuddinabid,IND,Independent,457,0.0016461112872086,13,Loss,cookman18,P10518
2018,NA-139,Kasur-III,Punjab,kasur,Sardar Muhammad Asif Nakai,sardar muhammad asif nakai,sardar muhammad asif nakai,sardarmuhammadasifnakai,sardarasifnakai,IND,Independent,410,0.00147681756620465,14,Loss,cookman18,P01401
2018,NA-139,Kasur-III,Punjab,kasur,MUHAMMAD MIRZA,muhammad mirza,muhammad mirza,muhammadmirza,mirza,IND,Independent,153,0.000551105091778809,15,Loss,cookman18,P10519
2018,NA-139,Kasur-III,Punjab,kasur,SYED MUHAMMAD AMAAR QAZMI,syed muhammad amaar qazmi,syed muhammad amaar qazmi,syedmuhammadamaarqazmi,syedamaarqazmi,IND,Independent,146,0.000525891133331412,16,Loss,cookman18,P10520
2018,NA-139,Kasur-III,Punjab,kasur,IRSHAD MUZAMIL,irshad muzamil,irshad muzamil,irshadmuzamil,irshadmuzamil,Aam Awam Party,Aam Awam Party,38,0.000136875774428724,17,Loss,cookman18,P10521
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Muhammad Sajjad,muhammad sajjad,muhammad sajjad,muhammadsajjad,sajjad,PMLN,Pakistan Muslim League (N),75220,0.366950099274588,1,Win,cookman18,P05709
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Zar Gul Khan,zar gul khan,zar gul khan,zargulkhan,zargulkhan,PTI,Pakistan Tehreek-e-Insaf,59918,0.292301463019606,2,Loss,cookman18,P04954
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Kifayatullah,kifayatullah,kifayatullah,kifayatullah,kifayatullah,MMA,Muttahida Majlis-e-Amal Pakistan,45798,0.223419046085849,3,Loss,cookman18,P09515
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Fakhar uz zaman khan,fakhar uz zaman khan,fakhar uz zaman khan,fakharuzzamankhan,fakharuzzamankhan,PML,Pakistan Muslim League,7231,0.0352754077087815,4,Loss,cookman18,P09516
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Qazi Tayyab Shehzad,qazi tayyab shehzad,qazi tayyab shehzad,qazitayyabshehzad,qazitayyabshehzad,TLP,Tehreek-e-Labbaik Pakistan,6291,0.0306897510573841,5,Loss,cookman18,P09517
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Muhammad Asif,muhammad asif,muhammad asif,muhammadasif,asif,QWP,Qaumi Watan Party,4923,0.024016157122159,6,Loss,cookman18,P09518
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Roshan Zaman,roshan zaman,roshan zaman,roshanzaman,roshanzaman,IND,Independent,3559,0.0173620766194929,7,Loss,cookman18,P09519
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,AHMED SHERYAR KHAN,ahmed sheryar khan,ahmed sheryar khan,ahmedsheryarkhan,ahmedsheryarkhan,IND,Independent,972,0.00474176411187051,8,Loss,cookman18,P09520
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Muhammad Aqeel Khan Durrani,muhammad aqeel khan durrani,muhammad aqeel khan durrani,muhammadaqeelkhandurrani,aqeelkhandurrani,AAT,Allah-o-Akbar Tehreek,713,0.00347826935366633,9,Loss,cookman18,P09521
2018,NA-14,Mansehra-cum-Torghar,Khyber Paktunkhwa,mansehra cum torghar,Muhammad Wajid khan,muhammad wajid khan,muhammad wajid khan,muhammadwajidkhan,wajidkhan,IND,Independent,362,0.00176596564660198,10,Loss,cookman18,P09522
2018,NA-140,Kasur-IV,Punjab,kasur,SARDAR TALIB HASSAN NAKAI,sardar talib hassan nakai,sardar talib hassan nakai,sardartalibhassannakai,sardartalibhassannakai,PTI,Pakistan Tehreek-e-Insaf,124644,0.441971789034742,1,Win,cookman18,P01398
2018,NA-140,Kasur-IV,Punjab,kasur,RANA MUHAMMAD HAYAT KHAN,rana muhammad hayat khan,rana muhammad hayat khan,ranamuhammadhayatkhan,ranahayatkhan,PMLN,Pakistan Muslim League (N),124395,0.441088866668085,2,Loss,cookman18,P00061
2018,NA-140,Kasur-IV,Punjab,kasur,RANA TANVEER RIAZ KHAN,rana tanveer riaz khan,rana tanveer riaz khan,ranatanveerriazkhan,ranatanveerriazkhan,TLP,Tehreek-e-Labbaik Pakistan,15503,0.0549716684750619,3,Loss,cookman18,P06593
2018,NA-140,Kasur-IV,Punjab,kasur,MAQSOOD AHMAD KHAN,maqsood ahmed khan,maqsood ahmed khan,maqsoodahmedkhan,maqsoodahmedkhan,PPP,Pakistan Peoples Party Parliamentarians,6449,0.022867334709132,4,Loss,cookman18,P10522
2018,NA-140,Kasur-IV,Punjab,kasur,SARDAR MUHAMMAD ATIF NAKAI,sardar muhammad atif nakai,sardar muhammad atif nakai,sardarmuhammadatifnakai,sardaratifnakai,IND,Independent,2843,0.0100809168209121,5,Loss,cookman18,P01401
2018,NA-140,Kasur-IV,Punjab,kasur,DILSHAD ALI,dilshad ali,dilshad ali,dilshadali,dilshadali,TLI,Tehreek-e-Labbaik Islam,2490,0.00882922366657447,6,Loss,cookman18,P10523
2018,NA-140,Kasur-IV,Punjab,kasur,MOHAMMAD RAMZAN,muhammad ramzan,muhammad ramzan,muhammadramzan,ramzan,MMA,Muttahida Majlis-e-Amal Pakistan,1955,0.00693218163379642,7,Loss,cookman18,P06594
2018,NA-140,Kasur-IV,Punjab,kasur,MUHAMMAD ARSHAD SAQI,muhammad arshad saqi,muhammad arshad saqi,muhammadarshadsaqi,arshadsaqi,IND,Independent,1106,0.00392173549206079,8,Loss,cookman18,P06599
2018,NA-140,Kasur-IV,Punjab,kasur,SARDAR FAIZ ELLAHI,sardar faiz ellahi,sardar faiz ellahi,sardarfaizellahi,sardarfaizellahi,IND,Independent,1042,0.00369479962271912,9,Loss,cookman18,P10524
2018,NA-140,Kasur-IV,Punjab,kasur,NASIR ALI,nasir ali,nasir ali,nasirali,nasirali,IND,Independent,952,0.00337567105645739,10,Loss,cookman18,P10525
2018,NA-140,Kasur-IV,Punjab,kasur,Sardar Muhammad Asif Nakai,sardar muhammad asif nakai,sardar muhammad asif nakai,sardarmuhammadasifnakai,sardarasifnakai,IND,Independent,338,0.00119850505996071,11,Loss,cookman18,P01401
2018,NA-140,Kasur-IV,Punjab,kasur,FAISAL HAYAT,faisal hayat,faisal hayat,faisalhayat,faisalhayat,Pakistan Tehreek-e-Insaf Nazriati,Pakistan Tehreek-e-Insaf Nazriati,301,0.00106730776049756,12,Loss,cookman18,P10526
2018,NA-141,Okara-I,Punjab,okara,NADEEM ABBAS,nadeem abbas,nadeem abbas,nadeemabbas,nadeemabbas,PMLN,Pakistan Muslim League (N),92944,0.35314545820684,1,Win,cookman18,P10527
2018,NA-141,Okara-I,Punjab,okara,SYED SUMSAM ALI SHAH BUKHARI,syed sumsam ali shah bukhari,syed sumsam ali shah bukhari,syedsumsamalishahbukhari,syedsumsamalishahbukhari,PTI,Pakistan Tehreek-e-Insaf,60337,0.229253502236036,2,Loss,cookman18,P02976
2018,NA-141,Okara-I,Punjab,okara,KHALIL UR REHMAN,khalil ur rehman,khalil ur rehman,khalilurrehman,khalilurrehman,IND,Independent,57925,0.220088985481916,3,Loss,cookman18,P06657
2018,NA-141,Okara-I,Punjab,okara,MASOOD SHAFQAT,masood shafqat,masood shafqat,masoodshafqat,masoodshafqat,IND,Independent,33059,0.125609352974478,4,Loss,cookman18,P10528
2018,NA-141,Okara-I,Punjab,okara,GHULAM MUJTABA,ghulam mujtaba,ghulam mujtaba,ghulammujtaba,ghulammujtaba,PPP,Pakistan Peoples Party Parliamentarians,10314,0.0391885679112729,5,Loss,cookman18,P10529
2018,NA-141,Okara-I,Punjab,okara,SAEED UR REHMAN,saeed ur rehman,saeed ur rehman,saeedurrehman,saeedurrehman,IND,Independent,2871,0.0109085106140454,6,Loss,cookman18,P09011
2018,NA-141,Okara-I,Punjab,okara,NOOR UL AIN RAI,noor ul ain rai,noor ul ain rai,noorulainrai,noorulainrai,IND,Independent,2222,0.00844260208443362,7,Loss,cookman18,P10530
2018,NA-141,Okara-I,Punjab,okara,MUHAMMAD BILAL SAEED,muhammad bilal saeed,muhammad bilal saeed,muhammadbilalsaeed,bilalsaeed,IND,Independent,2146,0.0081538362165592,8,Loss,cookman18,P10531
2018,NA-141,Okara-I,Punjab,okara,SOHAIL ARSHAD CH,sohail arshad chaudhry,sohail arshad chaudhry,sohailarshadchaudhry,sohailarshadchaudhry,IND,Independent,1371,0.00520918427441876,9,Loss,cookman18,P10532
2018,NA-142,Okara-II,Punjab,okara,Riaz ul Haq,riaz ul haq,riaz ul haq,riazulhaq,riazulhaq,PMLN,Pakistan Muslim League (N),140829,0.598147314412891,1,Win,cookman18,P10533
2018,NA-142,Okara-II,Punjab,okara,Rao Hassan Sikandar,rao hassan sikandar,rao hassan sikandar,raohassansikandar,raohassansikandar,PTI,Pakistan Tehreek-e-Insaf,76742,0.325948641278956,2,Loss,cookman18,P10534
2018,NA-142,Okara-II,Punjab,okara,Shumaila Shoukat,shumaila shoukat,shumaila shoukat,shumailashoukat,shumailashoukat,TLP,Tehreek-e-Labbaik Pakistan,5680,0.0241248375396064,3,Loss,cookman18,P10535
2018,NA-142,Okara-II,Punjab,okara,Muhammad Tariq Khan,muhammad tariq khan,muhammad tariq khan,muhammadtariqkhan,tariqkhan,PPP,Pakistan Peoples Party Parliamentarians,4014,0.0170487848387289,4,Loss,cookman18,P08206
2018,NA-142,Okara-II,Punjab,okara,Mian Abdul Rasheed,mian abdul rasheed,mian abdul rasheed,mianabdulrasheed,abdulrasheed,IND,Independent,3466,0.0147212476958232,5,Loss,cookman18,P04826
2018,NA-142,Okara-II,Punjab,okara,Hafiz Muhammad Abid Attari,hafiz muhammad abid attari,muhammad abid attari,muhammadabidattari,abidattari,TLI,Tehreek-e-Labbaik Islam,1924,0.00817186398348638,6,Loss,cookman18,P10536
2018,NA-142,Okara-II,Punjab,okara,Fayyaz Zafar,fayyaz zafar,fayyaz zafar,fayyazzafar,fayyazzafar,IND,Independent,1008,0.00428130919716958,7,Loss,cookman18,P10537
2018,NA-142,Okara-II,Punjab,okara,Muhammad Akram,muhammad akram,muhammad akram,muhammadakram,akram,IND,Independent,745,0.00316426126179696,8,Loss,cookman18,P06997
2018,NA-142,Okara-II,Punjab,okara,Sheraz Zafar,sheraz zafar,sheraz zafar,sherazzafar,sherazzafar,IND,Independent,519,0.002204364556876,9,Loss,cookman18,P10538
2018,NA-142,Okara-II,Punjab,okara,Muhammad Abid Ali Khan,muhammad abid ali khan,muhammad abid ali khan,muhammadabidalikhan,abidalikhan,Pakistan Kissan Ittehad(Ch. Anwar),Pakistan Kissan Ittehad(Ch. Anwar),202,0.000857960771655015,10,Loss,cookman18,P10539
