cluster_id,family_tokens,districts,n_members,n_winners,total_wins,span,members,member_ids
F0920,bin,karachi,2,0,0,2013-2013,"Muhammad Sarwar Bin Pakistan (0W/1C, Jannat Pakistan Party); Muhammad Mukhtar Bin Hamid (0W/1C, IND)",P07989|P08136
F0921,aamir,karachi,2,0,0,2013-2013,"Aamir Rahseed (0W/1C, IND); Kanwar Aamir Sami (0W/1C, AML)",P08020|P08094
F0923,khani|qaim,karachi,2,0,0,2013-2013,"Zulfaqar Ali Qaim Khani (0W/1C, PPP); Shabir Ahmed Qaim Khani (0W/1C, PMLF)",P08043|P08086
F0925,jokhio,karachi,3,0,0,2013-2013,"Muhammad Sarwar Jokhio (0W/1C, IND); Jam Abdul Kareem Jokhio (0W/1C, IND); Hussain Buksh Jokhio (0W/1C, IND)",P08163|P08170|P08179
F0926,lehri,jhal magsi cum kachhi cum nasirabad|quetta,5,0,0,2013-2024,"Liaqat Ali Lehri (0W/1C, IND); Mir Maqbool Ahmed Lehri (0W/2C, BNP|PPP); Iqbal Hassan Lehri (0W/1C, IND); Meer Nizam ud Din Lehri (0W/1C, JUIF); Yasmeen Bibi Lehri (0W/2C, NP)",P08185|P11556|P11561|P14683|P14889
F0927,qayyum,quetta,2,0,0,2013-2013,"Syed Abdul Qayyum (0W/1C, ANP); Muhammad Qayyum Baluch (0W/1C, BNP-A)",P08188|P08193
F0928,kurd,jhal magsi cum kachhi cum nasirabad|quetta,4,0,0,2013-2024,"Ali Ahmed Kurd (0W/1C, IND); Mir Humayun Aziz Kurd (0W/2C, IND); Syed Nizam Uddin Kurd (0W/1C, IND); Muhammad Momin Kurd (0W/1C, IND)",P08189|P08204|P14693|P14695
F0929,langove,quetta,2,0,0,2013-2013,"Mir Pasand Khan Langove (0W/1C, IND); Mir Bahadur Khan Langove (0W/1C, IND)",P08191|P08209
F0930,mirwani,quetta,2,0,0,2013-2018,"Sher Ali Mirwani (0W/1C, QWP); Mir Sahib Dad Mirwani (0W/1C, IND)",P08205|P11564
F0932,hayat,bannu,2,0,0,2013-2024,"Sikandar Hayat (0W/1C, IND); Muhammad Hayat Khan (0W/1C, IND)",P08221|P12051
F0933,faridullah,bannu|lakki marwat,2,0,0,2013-2024,"Faridullah (0W/1C, JUIS); Faridullah Khan (0W/2C, IND)",P08222|P08404
F0934,barech,quetta cum chagai,2,0,0,2013-2013,"Hafiz Fazal Muhammad Barech (0W/1C, Jamiat Ulama-e-Islam Nazryati Pakistan); Ghulam Jalani Barech (0W/1C, IND)",P08229|P08256
F0935,bazai,quetta cum chagai,2,0,0,2013-2013,"Mufti Abdul Wahid Bazai (0W/1C, IND); Farid Ullah Bazai (0W/1C, APML)",P08254|P08257
F0936,kakar,pishin|pishin cum ziarat|quetta|sherani cum zhob cum killa saifullah,5,0,0,2013-2024,"Khushal Khan Kakar (0W/3C, PNAP); Asfand Yar Khan Kakar (0W/1C, IND); Malik Abdul Qayum Kakar (0W/2C, Jamiat Ulama-e-Islam Nazryati Pakistan|PPP); Gohar Eijaz Khan Kakar (0W/1C, BAP); Ahmad Yar Khan Kakar (0W/1C, IND)",P08262|P11515|P14624|P14917|P14923
F0937,jogezai,loralai cum musa khail cum ziarat cum dukki cum harnai|musakhel cum barkhan cum ,2,0,0,2013-2024,"Sarbuland Khan Jogezai (0W/1C, PPP); Sikandar Hayat Khan Jogezai (0W/3C, IND)",P08287|P11453
F0938,domki,old nasirabad,2,0,0,2013-2013,"Sardarzada Mir Bajjar Chakar Domki (0W/1C, IND); Maqsood Ali Domki (0W/1C, MWM)",P08329|P08352
F0939,mengal,old nasirabad,2,0,0,2013-2013,"Muhammad Bakhsh Mengal (0W/1C, PkMAP); Mir Abdul Ghafoor Mengal (0W/1C, BNP)",P08331|P08348
F0940,umrani,old nasirabad,4,0,0,2013-2013,"Comrade Fareed Umrani (0W/1C, IND); Shehbaz Khan Umrani (0W/1C, MQM); Noor Ahmed Umrani (0W/1C, BNP-A); Mohammad Salah Umrani (0W/1C, IND)",P08333|P08336|P08339|P08340
F0942,lashari,old kachhi,2,0,0,2013-2013,"Muhammad Saif Lashari (0W/1C, IND); Dr Abdul Razaque Lashari (0W/1C, MQM)",P08365|P08371
F0943,dehwar,kalat,2,0,0,2013-2013,"Malik Muhammad Faisal Dehwar (0W/1C, PTI); Malik Naveed Dehwar (0W/1C, BNP)",P08377|P08381
F0944,bakht,buner,2,0,0,2013-2024,"Bakht Zar (0W/1C, JUIS); Shah Bakht Rawan (0W/1C, IND)",P08439|P11737
F0945,khurshid,swat,2,0,0,2013-2013,"Khurshid Ali (0W/1C, PkMAP); Khurshid (0W/1C, ANP)",P08448|P08464
F0946,badshah,swat,2,0,0,2013-2013,"Mohsin Badshah Advocate (0W/1C, MQM); Badshah Muain (0W/1C, JUP)",P08451|P08479
F0947,fayyaz,peshawar,2,0,0,2013-2024,"Sheikh Muhammad Fayyaz Khan (0W/1C, ANP); Muhammad Fayyaz Khan (0W/1C, IND)",P08460|P11893
F0948,zeb,upper dir cum lower din,3,0,0,2013-2013,"Malak Muhammad Zeb Khan (0W/1C, PMLN); Umar Zeb Khan (0W/1C, PMLQ); Mihammad Zeb (0W/1C, APML)",P08500|P08503|P08505
F0951,bangash,ta,3,0,0,2013-2018,"Atta Ullah Jan Bangash (0W/1C, Tehreek Jawanan Pakistan); Saqlain Abbas Bangash (0W/1C, APML); Malik Mula Jan Bangash (0W/1C, IND)",P08574|P08586|P09762
F0952,kabir,ta,2,0,0,2013-2018,"Syed Kabir Hussain (0W/1C, IND); Muhammad Kabir (0W/1C, IND)",P08605|P09773
F0954,shaheen,peshawar,2,0,0,2013-2013,"Gul Wazir Shaheen (0W/1C, JUIS); Aneela Shaheen (0W/1C, IND)",P08616|P08617
F0955,aqal,ta,2,0,0,2013-2018,"Pir Muhammad Aqal Shah (0W/2C, IND|JUIF); Aqal Zaman (0W/1C, IND)",P08622|P08627
F0956,amal,ta,2,0,0,2013-2018,"Nek Amal Khan (0W/1C, PMLN); Naik Amal Khan (0W/1C, PMLN)",P08625|P09828
F0957,darya,ta,2,0,0,2013-2013,"Darya Jan (0W/1C, IND); Malik Darya Khan (0W/1C, ANP)",P08637|P08719
F0958,khaliq,ta,3,0,0,2013-2018,"Abdul Khaliq Khan (0W/1C, IND); Fazal Khaliq (0W/1C, IND); Abdul Khaliq (0W/1C, IND)",P08650|P09775|P09858
F0959,hazrat|nabi,ta,5,0,0,2013-2018,"Hazrat Noor (0W/1C, IND); Nabi Gull (0W/1C, IND); Hazrat Nawaz (0W/1C, IND); Hazrat Nabi (0W/1C, IND); Hazrat Wali (0W/3C, IND|PPP)",P08665|P08724|P08764|P09776|P09863
F0960,bakhta,ta,2,0,0,2013-2013,"Bakhta Khan (0W/1C, IND); Bakhta Jan (0W/1C, IND)",P08667|P08771
F0961,bahadar,ta,2,0,0,2013-2013,"Haji Bahadar Khan (0W/1C, IND); Bahadar Shah (0W/1C, IND)",P08696|P08701
F0962,amir,ta,2,0,0,2013-2018,"Amir Muhammad (0W/1C, Tehreek-e-Tahaffuze Pakistan); Amir Abbas (0W/1C, IND)",P08704|P09795
F0964,hukam,ta,2,0,0,2013-2018,"Hukam Sayed (0W/1C, IND); Muhammad Hukam Jan (0W/1C, IND)",P08726|P09770
F0965,aawan,islamabad,2,0,0,2013-2013,"Altaf Hussain Aawan (0W/1C, IND); Muhammad Rafique Aawan (0W/1C, IND)",P08780|P08812
F0966,masih,islamabad,2,0,0,2013-2018,"Amjad Masih (0W/1C, IND); Maqbool Masih (0W/1C, IND)",P08781|P09889
F0967,shiraz,islamabad,2,0,0,2013-2018,"Raja Shiraz Ahmed (0W/1C, IND); Saima Shiraz (0W/1C, IND)",P08804|P09916
F0968,rasool,islamabad,2,0,0,2013-2018,"Ghulam Rasool (0W/1C, Humdardan-e-Watan Pakistan); Chudhary Ghulam Rasool Mehr (0W/1C, Pakistan Justice Party)",P08824|P09884
F0969,janjua,murree|rawalpindi,3,0,0,2013-2024,"Raja Tariq Mehmood Januja (0W/3C, IND); Shahid Tanveer Janjua (0W/1C, IND); Sajid Mehmood Janjua (0W/1C, IND)",P08850|P08862|P12272
F0970,akhter,murree|rawalpindi,3,0,0,2013-2024,"SARDAR MOHSIN AKHTER ABBASI (0W/2C, IND); JAVED AKHTER ABBASI (0W/1C, TLP); Waseem Akhter Raja (0W/1C, APML)",P08854|P09934|P09936
F0972,farooqi,rawalpindi,2,0,0,2013-2024,"Abdul Hakim Farooqi (0W/1C, PRHP); Ghulam Hussain Farooqi (0W/1C, JUP)",P08923|P12298
F0973,tufail,chakwal|chakwal cum talagang|sahiwal,2,0,0,2013-2024,"Chaudhary Muhammad Tufail Jatt (0W/1C, IND); MUHAMMAD TUFAIL (0W/4C, IND|PMLN|Pakistan Tehreek-e-Insaniat|TI)",P08975|P13441
F0975,adeel,jhelum,2,0,0,2013-2024,"Adeel Ahmad (0W/2C, AAT|Tehreek-e-Tahaffuze Pakistan); Chaudhary Hassan Adeel (0W/1C, IND)",P08998|P12410
F0976,furqan,sargodha,2,0,0,2013-2024,"Muhammad Furqan Zulqarnain (0W/1C, IND); Yasir Furqan (0W/1C, IND)",P09010|P12748
F0977,naqvi,sargodha,2,0,0,2013-2024,"Syed Muhammad Subtain Shah Naqvi (0W/1C, JUIS); Muhammad Sabatin Shah Naqvi (0W/1C, IND)",P09023|P12758
F0978,sahi,sargodha,2,0,0,2013-2024,"Hafiz Ray Abdur Rehman Sahi (0W/1C, IND); Hafiz Abdul Rehman Sahi (0W/2C, IND)",P09024|P12755
F0979,baloch,sargodha,2,0,0,2013-2024,"Sardar Ali Abbas Khan Baloch (0W/1C, IND); Ansar Abbas Baloch (0W/3C, IND)",P09045|P10197
F0980,durrani,charsadda,2,0,0,2013-2024,"Musawer Shah Durrani (0W/1C, JI); Kaleem Akbar Durrani (0W/1C, PMLN)",P09051|P11864
F0981,shahani,bhakkar,4,0,0,2013-2024,"Habib Ullah Khan Shahani (0W/2C, IND); Hasnain Ijaz Khan Shahani (0W/1C, PPP); Ejaz Ali Khan Shahani (0W/3C, PPP); Naeem Ullah Khan Shahani (0W/1C, IND)",P09085|P10228|P10231|P10233
F0982,chatha,faisalabad,2,0,0,2013-2013,"Javed Ahmad Chatha (0W/1C, IND); Farooq Ahmad Chatha (0W/1C, JI)",P09094|P09099
F0983,huma|tehseen,faisalabad,3,0,0,2013-2024,"Huma Batool (0W/1C, IND); Syedah Huma Tehseen (0W/1C, IND); Muhammad Tehseen Alvi (0W/1C, IND)",P09096|P12859|P12867
F0984,sadia,faisalabad,2,0,0,2013-2024,"SADIA AKHTAR (0W/2C, IND); Sadia Khan (0W/1C, IND)",P09111|P10266
F0985,sajid,faisalabad,2,0,0,2013-2024,"Sajid Ali (0W/1C, MQM); Sajid Sohail (0W/1C, IND)",P09135|P12990
F0986,sindhu,faisalabad,2,0,0,2013-2024,"Komal Nadeem Sindhu (0W/1C, IND); Naveed Ahmad Sindhu (0W/1C, IND)",P09202|P12940
F0987,rizvi,faisalabad,2,0,0,2013-2024,"Hafiz Abid Hussain Rizvi (0W/1C, TLP); Mufti Abdul Shakoor Rizvi (0W/1C, JUP)",P09212|P12882
F0988,chishti,faisalabad,2,0,0,2013-2024,"Pir Mudasser Ahmad Shah Chishti (0W/1C, JI); Israr Ahmad Chishti Advocate (0W/1C, APML)",P09217|P12883
F0989,zakaria,faisalabad,2,0,0,2013-2018,"MUHAMMAD ZAKARIA SYED (0W/1C, MMA); Makhdoom Zada Syed Muhammad Zakaria Shah (0W/1C, JUIF)",P09218|P10299
F0990,ishfaq,faisalabad|kot addu|layyah,2,0,0,2013-2024,"Sayyeda Nighat Ishfaq (0W/1C, Awami Justice Party Pakistan); Ishfaq Ahmad (0W/3C, IND|TLI)",P09236|P10249
F0991,hoti,mardan,2,0,0,2013-2024,"Nawabzada Khawaja Muhammad Khan Hoti (0W/2C, PMLN|PPP); Ameer Haidar Azam Khan Hoti (0W/1C, ANP)",P09288|P11838
F0992,muavia,jhang,2,0,0,2013-2024,"Maulana Muhammad Asif Moavia Sial (0W/2C, JUIS|PMLN); MUHAMMAD ASIF MUAVIA (0W/2C, IND)",P09296|P10341
F0993,gujjar,toba tek singh,3,0,0,2013-2024,"Farooq Gujjar (0W/1C, IND); Sardar Saeed Ahmad Gujjar (0W/1C, IND); Qari Muhammad Asif Gujjar (0W/1C, JI)",P09312|P09341|P13036
F0994,hasan,toba tek singh,2,0,0,2013-2024,"Zeeshan Hasan Sidhu Advocate (0W/1C, MQM); Syed Azher Hasan Shah (0W/1C, IND)",P09317|P13035
F0995,khaliq,toba tek singh,2,0,0,2013-2013,"Muhammad Khaliq Siddique (0W/1C, APML); Malik Khaliq Dad (0W/1C, PkMAP)",P09318|P09337
F0996,rehan,gujranwala,2,0,0,2013-2024,"Jawwad Iqbal Rehan Advocate (0W/1C, IND); Ilyas Hussain Rehan (0W/1C, IND)",P09349|P12673
F0997,chohan,gujranwala,2,0,0,2013-2024,"Harris Chohan (0W/2C, IND); Umar Nawaz Chohan (0W/1C, IND)",P09353|P12666
F0998,bhatti,gujranwala,3,0,0,2013-2024,"Dr Zain Ali Bhatti (0W/3C, IND); Kaleem Ahmad Bhatti (0W/1C, IND); Shahid Mehmood Bhatti (0W/1C, IND)",P09358|P09383|P09400
F0999,naqshbandi,gujranwala,2,0,0,2013-2013,"Sufi Muhammad Ali Naqshbandi (0W/1C, Pakistan Freedom Party); Qaiser Mahmood Haji Naqshbandi (0W/1C, IND)",P09380|P09401
F1000,manj,gujranwala,3,0,0,2013-2024,"Mujahid Hussain Manj (0W/1C, IND); Jamal Hassan Khan Manj (0W/1C, IND); Jawad Hassan Manj (0W/1C, IND)",P09402|P09406|P12725
F1001,sandhu,gujranwala,2,0,0,2013-2018,"Mian Muhammad Arshad Sandhu (0W/1C, IND); Faisal Adnan Sandhu (0W/1C, IND)",P09404|P10120
F1002,amirzeb,swat,2,0,0,2018-2024,"Miangul Shaharyar Amirzeb (0W/1C, PPP); Shahryar Amirzeb (0W/1C, PPP)",P09435|P11678
F1003,salam,mansehra,2,0,0,2018-2024,"Abdul Salam (0W/1C, Humdardan-e-Watan Pakistan); Abdul Salam Mughal (0W/1C, IND)",P09514|P11771
F1004,kazmi,abbottabad,2,0,0,2018-2024,"Makhdoom Arif Hussain Kazmi (0W/1C, TLP); Syeda Zainab Kazmi (0W/1C, MWM)",P09523|P11787
F1005,mohabbat,abbottabad,2,0,0,2018-2024,"Malik Mohabbat Awan (0W/1C, PMLN); Mohabbat Khan (0W/1C, PMLN)",P09531|P11791
F1006,shafiq,charsadda|peshawar,2,0,0,2018-2024,"Muhammad Shafiq (0W/2C, TLP); Muhammad Shafiq Ameeni (0W/1C, TLP)",P09584|P11901
F1007,afzal,lakki marwat|peshawar,3,0,0,2018-2024,"Sher Afzal Khan (0W/2C, IND); Sher Afzal (0W/1C, IND); Shaukat Ali S o Fazal Muhammad Afzal (0W/1C, IND)",P09622|P09678|P11943
F1008,zeeshan,karak,2,0,0,2018-2024,"Shakir Zeeshan Khattak (0W/1C, Pakistan Justice & Democratic Party); Zeeshan Ahmad (0W/1C, IND)",P09649|P12034
F1009,jaan,ta,2,0,0,2018-2018,"Aman Ullah Jaan (0W/1C, IND); Mehmood Ali Jaan (0W/1C, IND)",P09768|P09801
F1010,dar,ta,2,0,0,2018-2018,"Gula Dar Khan (0W/1C, IND); Jamal Dar (0W/1C, IND)",P09782|P09824
F1011,anayat,ta,2,0,0,2018-2018,"Anayat Hussain (0W/1C, IND); Anayat Ali (0W/1C, IND)",P09792|P09799
F1012,aurenzeb,ta,2,0,0,2018-2018,"Aurenzeb Khan (0W/2C, IND|PTI); Aurenzeb (0W/1C, IND)",P09813|P09827
F1013,bettani,ta,2,0,0,2018-2018,"Muhammad sohail khan bettani (0W/1C, IND); Ishfaq Khan Bettani (0W/1C, IND)",P09865|P09870
F1014,hayat,jhelum,2,0,0,2018-2024,"Diwan Hashmat Hayat (0W/1C, IND); Sikandar Hayat (0W/1C, IND)",P10001|P12429
F1015,qadari,gujrat,2,0,0,2018-2024,"Muhammad Mahmood Qadri (0W/2C, TLP); Sahibzada Sultan Mehmood Qadari (0W/1C, IND)",P10006|P12455
F1016,wirk,narowal,2,0,0,2018-2024,"Khizer Ilyas Virk (0W/2C, IND); Itesham Khizar Virk (0W/1C, IND)",P10081|P12638
F1017,kousar,hafizabad,2,0,0,2018-2024,"Samia Kousar (0W/1C, IND); Fehmida Kousar (0W/1C, MMA)",P10157|P12519
F1018,tayyab,faisalabad|mianwali,3,0,0,2018-2024,"Muhammad Tayyab (0W/4C, IND|MMA|TLP); Sajjad Hussain Tayyab (0W/1C, IND); CHAUDHARY MUHAMMAD TAYYAB ARIF (0W/1C, IND)",P10218|P10264|P12908
F1019,yar,chiniot,3,0,0,2018-2024,"ALLAH YAR (0W/1C, IND); AHMAD YAR IRFAN (0W/1C, TLP); Allah Yar Supra (0W/1C, PPP)",P10236|P10237|P12831
F1020,draz,chiniot|khanewal,2,0,0,2018-2024,"Muhammad Umer Draz Khalid (0W/1C, IND); UMAR DRAZ (0W/2C, IND)",P10243|P10595
F1021,ibrar,faisalabad,2,0,0,2018-2024,"Ibrar Hussain (0W/2C, TLP); Ibrar Ali (0W/1C, IND)",P10280|P12939
F1022,zeeshan,faisalabad,2,0,0,2018-2024,"Zeeshan Ali (0W/1C, IND); Muhammad Zeeshan (0W/1C, TLP)",P10293|P12971
F1023,amir,toba tek singh,2,0,0,2018-2018,"AMIR USMAN (0W/1C, AAT); MUHAMMAD AMIR MUNIR (0W/1C, Pakistan National Muslim League)",P10326|P10333
F1024,cheema,nankana sahib,2,0,0,2018-2024,"AKRAM HAYAT CHEEMA (0W/1C, IND); Imran Saeed Cheema (0W/1C, IND)",P10363|P13085
F1025,safdar,shekhupura,3,0,0,2018-2024,"Chaudhry Safdar Ali (0W/1C, IND); Muhammad Safdar Bhatti (0W/1C, IND); SAFDAR SHARAZ (0W/1C, IND)",P10375|P10396|P13106
F1026,jawad,karachi south|lahore,2,0,0,2018-2024,"Ch. Jawad Khalid (0W/1C, IND); Jawad Ahmad (0W/3C, Barabri Party Pakistan)",P10447|P13155
F1027,kiyani,lahore,2,0,0,2018-2024,"Waqif Tahmasb Kiyani (0W/1C, IND); Waqif tehmasab kiyani (0W/1C, APML)",P10465|P13252
F1028,abdur,lahore,2,0,0,2018-2024,"Hafiz Abdur Rauf (0W/1C, PMML); Main abdur razzaq (0W/1C, IND)",P10470|P13168
F1030,amaar,kasur,2,0,0,2018-2018,"Amaar Waseem (0W/1C, IND); SYED MUHAMMAD AMAAR QAZMI (0W/1C, IND)",P10502|P10520
F1031,bhatti,kasur,2,0,0,2018-2024,"IJAZ ALI BHATTI (0W/2C, IND); Faqeer Hussain Bhatti (0W/1C, TLP)",P10515|P13306
F1032,altaf,sahiwal,2,0,0,2018-2024,"Yasar Altaf Rana (0W/1C, NP); ALTAF NAWAZ (0W/2C, IND)",P10570|P13452
F1033,amir,khanewal,2,0,0,2018-2024,"Muhammad Amir Sohail (0W/1C, TLP); Amir Hussain (0W/1C, IND)",P10593|P13476
F1034,sajid,lodhran,2,0,0,2018-2024,"Sajid Iqbal (0W/1C, PMML); MIAN SAJID (0W/1C, IND)",P10652|P13553
F1035,tahira,lodhran,2,0,0,2018-2024,"IFFAT TAHIRA (0W/1C, AAT); Iffat Tahira Somro (0W/1C, IND)",P10656|P13550
F1036,ishrat,bahawalnagar,2,0,0,2018-2018,"Ishrat Bagum (0W/1C, IND); ISHRAT MANZOOR (0W/1C, MMA)",P10695|P10705
F1038,langrial,muzaffargarh,2,0,0,2018-2024,"Muhammad Abdullah Fahad Langrial (0W/1C, IND); Malik Ahmed Kareem Qaswer Langrial (0W/2C, IND)",P10795|P13765
F1039,gilani,layyah,2,0,0,2018-2024,"Syed Zafar Hussain Gilani (0W/1C, TLP); Syed Rafaqat Ali Gillani (0W/1C, IND)",P10812|P13810
F1040,khoso,kashmore,2,0,0,2018-2024,"Iltaf Hussain Khoso (0W/1C, IND); Shoaib Khan Khoso (0W/1C, IND)",P10883|P13904
F1041,kamario,shikarpur,2,0,0,2018-2018,"Zulfiqar Ali Kamario (0W/1C, PPP); Najaf Ali Khan Kamario (0W/1C, IND)",P10895|P10898
F1043,indhar,sukkur,2,0,0,2018-2024,"Muhammad Saleh Indhar (0W/2C, JUIF|MMA); Ali Gohar Khan Indhar (0W/1C, IND)",P10948|P10950
F1044,jatoi,sukkur,3,0,0,2018-2024,"Abdul Khalique Jatoi (0W/1C, IND); WAZIR ALI JATOI (0W/1C, IND); Deedar Ali Jatoi (0W/1C, GDA)",P10972|P13947|P13951
F1045,dino,sukkur,2,0,0,2018-2024,"KHUDA DINO SANGI (0W/1C, IND); Rab Dino (0W/1C, IND)",P10976|P13957
F1046,asadullah,khairpur,2,0,0,2018-2024,"Asadullah Shaikh (0W/1C, IND); Asadullah (0W/1C, IND)",P10979|P13996
F1047,channa,naushahro feroze,4,0,0,2018-2024,"Nisar Ahmed Channa (0W/1C, IND); Khalid Masood Channa (0W/1C, IND); Gul Muhammad Channa (0W/1C, IND); Imdad Ali Channa (0W/1C, IND)",P11001|P11013|P11016|P14004
F1048,rajper,naushahro feroze,3,0,0,2018-2024,"Abdul Sattar Rajper (0W/2C, IND); Muhammad Ubaid Sanwal Rajper (0W/1C, IND); Ameer Bux Rajper (0W/1C, IND)",P11004|P11010|P14007
