election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,RhPk7CI6Zb,Mian Omer Misbah-Ul-Rehman,Pakistan Peoples Party Parliamentarians,24963,0.214534329,2,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,XPVsZsRCFE,Mian Muhammad Jehangir,Pakistan Muslim League (Qaid-e-Azam),10657,0.091587243,3,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,Q5wbhWyHOV,Gul Muhammad Bhatti,Azad Pakistan Party,789,0.006780739,4,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,4PrQyTDzQh,Agha Muhammad Naved,Muttahida Qaumi Movement,134,0.001151608,5,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,zmfXTIAVsc,Ch. Muhammad Ali Advocate,Independents,104,0.000893786,6,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,Qoc6VoU9Ix,Abdul Rehman Ludhanvi,Jamiat Ulema-e Islam (Fazl),84,0.000721904,7,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,VAbs0ayUCT,Kh. Ahmad Hassan,Independents,67,0.000575804,8,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,lBvQ4JjoRg,Mian Asad Munir,Independents,41,0.000352358,9,Loss
2/18/08,General Election,Contested,NA-122,Lahore 5,Punjab,National,331381,116359,1653,hUXsKef6J3,Syed Zaeem Hussain Qadri,Independents,14,0.000120317,10,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,xHp8UHW5qP,Makhdoom Muhammad Javed Hashmi,Pakistan Muslim League (Nawaz),67707,0.702595287,1,Win
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,derFtnFyQK,Mian Aziz-Ur-Rehman Chan,Independents,18807,0.195160169,2,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,WWvoTzYDr2,Mian Ikhlaq Ahmed Gudoo,Independents,7843,0.081386782,3,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,6gWDC8Kne5,Babu Ahsar Jahangir,Independents,1067,0.011072255,4,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,lx4oDbq9Hc,Ch. Abrar Ahmed,Independents,509,0.005281891,5,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,Mu21rxwAUr,Mian Rehman Aziz Chan,Pakistan Peoples Party Parliamentarians,187,0.001940498,6,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,h0AsRMvcde,Haji Muhammad Saeed Arian,Muttahida Qaumi Movement,89,0.000923553,7,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,bFgWn8G0rv,Hafiz Muhammad Nadeem,Jamiat Ulema-e Islam (Fazl),76,0.000788652,8,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,ZHO6brnw9I,Ch. Abdul Jabbar,Independents,33,0.000342441,9,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,AsgYR65yv0,Mian Hamid Miraj,Independents,31,0.000321687,10,Loss
2/18/08,General Election,Contested,NA-123,Lahore 6,Punjab,National,288994,96367,1330,wTLeh54tMo,Syed Zaeem Hussain Qadri,Independents,18,0.000186786,11,Loss
2/18/08,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697,106458,2030,gXt19pct53,Sheikh Rohale Asghar,Pakistan Muslim League (Nawaz),71342,0.670142216,1,Win
2/18/08,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697,106458,2030,1TmvHMRLsi,Ayaz Imran,Pakistan Peoples Party Parliamentarians,23412,0.219917714,2,Loss
2/18/08,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697,106458,2030,vJ9KL46Yvh,Hamayun Akhtar Khan,Pakistan Muslim League (Qaid-e-Azam),10881,0.102209322,3,Loss
2/18/08,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697,106458,2030,9Jl7XZhlfS,Mian Abdul Waheed,Independents,592,0.005560878,4,Loss
2/18/08,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697,106458,2030,VBX1htzA2G,Haji Muhammad Ejaz,Independents,231,0.00216987,5,Loss
2/18/08,General Election,Contested,NA-124,Lahore 7,Punjab,National,275697,106458,2030,AC2x5tqxNA,Qari Muhammad Zawar Bahadur,Jamiat Ulema-e Islam (Fazl),0,0,6,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,ftshnMpwmD,Khawaja Saad Rafique,Pakistan Muslim League (Nawaz),70752,0.641764781,1,Win
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,CbMg6jLtrk,Muhammad Naveed Ch.,Pakistan Peoples Party Parliamentarians,24592,0.223064782,2,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,38YFdw7F7v,Humayun Akhtar Khan,Pakistan Muslim League (Qaid-e-Azam),13702,0.124285688,3,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,SQjEsqTGXE,Jawaid Ameen Khan,Independents,474,0.004299476,4,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,V7xh8Eox11,Noor Naeem Khan,Pakistan Peoples Party (Shaheed Bhutto),182,0.001650854,5,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,Qj1xJQ5Txe,Malik Javed Shahbaz Heera,Independents,138,0.001251746,6,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,rYvWj769U9,Mian Abdul Waheed,Independents,122,0.001106616,7,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,vsCHqAOk0I,Zaheer Ud Din Bader,Jamiat Ulama-e-Islam (Sami),97,0.000879851,8,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,2iScSb9ALM,Muhammad Farooq Ahmal,Independents,76,0.000689367,9,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,mjMerwscGG,Qari Muhammad Zawar Bahadur,Jamiat Ulema-e Islam (Fazl),72,0.000653085,10,Loss
2/18/08,General Election,Contested,NA-125,Lahore 8,Punjab,National,311540,110246,1461,RCChczHK06,Muhammad Akbar Jehangir,Independents,39,0.000353754,11,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,lfCQjOvsUF,Umer Sohail Zia Butt,Pakistan Muslim League (Nawaz),69718,0.582517296,1,Win
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,1zqYg0flCO,Syed Hasnat Ahmed,Pakistan Peoples Party Parliamentarians,25056,0.209351292,2,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,nI1ILjn3N2,Muhammad Idrees,Pakistan Muslim League (Qaid-e-Azam),23657,0.197662177,3,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,86Xkur2GjH,Begum Tahira Asif,Muttahida Qaumi Movement,517,0.004319709,4,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,DMRLS41MoR,Nisar Ahmed Janjua,Independents,234,0.001955149,5,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,FO6C9YC609,Syed Muhammad Ilyas,Independents,182,0.001520671,6,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,jzG1L1vqzj,Hafiz Abdul Rehman Madni,Independents,172,0.001437118,7,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,0oqWCsrm9F,Mian Mahmood Ali,Independents,40,0.000334213,8,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,juTzgrAVhk,Khawaja Ahmed Hassan,Independents,28,0.000233949,9,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,QURovC988H,Sajjad Ahmad,Independents,28,0.000233949,9,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,Ltu24yI6YC,Dr.abdul Rehman,Independents,24,0.000200528,10,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,Pj8FnXWkH2,Ch. Muhammad Usman,Independents,15,0.00012533,11,Loss
2/18/08,General Election,Contested,NA-126,Lahore 9,Punjab,National,360304,119684,1156,mg1GTvIh0p,Mushtaq Sajeel Bhatti,Independents,13,0.000108619,12,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,HQ7w2ldNqO,Chaudry Nasir Ahmed Bhutta,Pakistan Muslim League (Nawaz),53602,0.576043503,1,Win
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,opm5KOSOBE,Dr. Muhammad Riaz,Pakistan Peoples Party Parliamentarians,21698,0.233181447,2,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,BdSdZ9FQGl,Abdul Aleem Khan,Pakistan Muslim League (Qaid-e-Azam),13707,0.147304733,3,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,vM6AFoN7nv,Farooq Amjad Meer,Independents,2277,0.024470189,4,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,5H4AfkqWA5,Aneeqa Meerai Akhtar,Independents,1053,0.011316253,5,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,y14lPsyBLc,Dr. Abdul Rehman Shakir,Jamiat Ulema-e Islam (Fazl),235,0.00252547,6,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,0Wmg8r4oHX,Zahir Ahmed,Independents,225,0.002418003,7,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,VgpdHqrqlB,Rana Intizar Hussain Advocate,Independents,126,0.001354082,8,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,EHI41HITTj,Malik Ehsan Gungial,Independents,112,0.001203628,9,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,OnafthIaBH,Major ( R ) Rana Abdul Ghafar Khan,Independents,16,0.000171947,10,Loss
2/18/08,General Election,Contested,NA-127,Lahore 10,Punjab,National,279080,93052,1338,7Qn1lFIHMo,Zahid Akram Nutt,Independents,1,1.07E-05,11,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,QEMJvK6aJR,Malik Muhammad Afzal Khokhar,Pakistan Muslim League (Nawaz),65727,0.536034971,1,Win
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,uI5e22P92v,Malik Karamat Ali Khokhar,Pakistan Peoples Party Parliamentarians,37608,0.306711141,2,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,BjOPZHSbeJ,Sardar Aqil Omer,Pakistan Muslim League (Qaid-e-Azam),18252,0.148853748,3,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,gGN6WkXI9I,Babar Iqbal Bhatti,Independents,353,0.002878883,4,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,jrarLzYt8h,Malik Zaheer Abbas,Independents,257,0.002095957,5,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,KcKCqOAxG3,Malik Ifan Shafi Khokhar,Independents,232,0.00189207,6,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,Rd9eI8hoJP,Malik Muhammad Azhar Khurshed,Independents,148,0.00120701,7,Loss
2/18/08,General Election,Contested,NA-128,Lahore 11,Punjab,National,275267,122617,2757,jCjESPfF6v,Nazir Malik,Independents,40,0.000326219,8,Loss
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,XJCDqAihuc,Tariq Shabbir,Pakistan Peoples Party Parliamentarians,36604,0.392911197,1,Win
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,jmI9viN9s0,Maj. Habib Ullah Warraich,Pakistan Muslim League (Qaid-e-Azam),29058,0.311911637,2,Loss
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,fhMMjDxhvp,Sardar Adil Umar,Pakistan Muslim League (Nawaz),25918,0.278206546,3,Loss
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,lbkxHeAUYV,Rauy Bashir Ahmad,Jamiat Ulema-e Islam (Fazl),783,0.008404805,4,Loss
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,McAPUUrqgW,Naila Josph Dyal,Independents,699,0.00750314,5,Loss
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,29ZDEP0Ng5,Doctor Chaudhary Zahid Akram Nutt,Independents,74,0.000794324,6,Loss
2/18/08,General Election,Contested,NA-129,Lahore 12,Punjab,National,200935,93161,2437,05WmhtxxAO,Hafiz Haider Ali Chaudhry,Independents,25,0.000268353,7,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,ykQaZSplbS,Perviz Khan,Awami National Party,26603,0.258985592,1,Win
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,IZJ8ynHlSp,Muhammad Naeem,Pakistan Peoples Party Parliamentarians,19418,0.189038162,2,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,4VywCpo6gD,Liaqat Ahmed Khan,Pakistan Muslim League (Nawaz),14649,0.142610981,3,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,aWg5eqAH0f,Maulana Atta-Ul-Haq,Jamiat Ulema-e Islam (Fazl),12359,0.120317368,4,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,GSLgRzZjuJ,Fazal Wadood,Qaumi Watan Party,10695,0.104117991,5,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,yKPeUfzv0U,Khalil Ahmed,Independents,9754,0.094957165,6,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,TRQMbALGdB,Muhammad Asad,Independents,7833,0.076255841,7,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,WwTyZwijFQ,Ishaq Ahmed,Independents,949,0.009238707,8,Loss
2/18/08,General Election,Contested,NA-13,Swabi 2,Khyber Paktunkhwa (NWFP),National,287549,102720,2685,8AavpSKiTN,Raziq Dad,Pakistan Awami Party,460,0.004478193,9,Loss
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,S8AVD2sXaF,Samina Khalid Ghurki,Pakistan Peoples Party Parliamentarians,44692,0.452114799,1,Win
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,pAcYBFdXIK,Sadia Shabir,Pakistan Muslim League (Nawaz),41041,0.415180423,2,Loss
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,VYVasyA6fp,Ch. Muhammad Ashiq Dyial,Pakistan Muslim League (Qaid-e-Azam),12613,0.127596079,3,Loss
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,fBrVpQVcyM,Rana Muhammad Ashraf Adv.,Independents,283,0.002862895,4,Loss
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,99nGLBLxVp,Ch. Muhammad Saleem,Independents,169,0.001709644,5,Loss
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,IFA5Qjg9hV,Rana Anam Ullah,Independents,29,0.000293371,6,Loss
2/18/08,General Election,Contested,NA-130,Lahore 13,Punjab,National,226575,98851,0,He8eyGCWck,Amir Shehzad Khan,Independents,24,0.00024279,7,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,RTtqZinCrw,Rana Tanveer Hussain,Pakistan Muslim League (Nawaz),50638,0.436214843,1,Win
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,HEe4YanMlq,Brdg. Zulfiqar Ahmed Dhillon,Pakistan Muslim League (Qaid-e-Azam),40898,0.352310807,2,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,CMMoGM2PVr,Ch. Mushtaq Ahmad,Pakistan Peoples Party Parliamentarians,23506,0.202489555,3,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,UnksVoIWOL,Umar Aftab Dhillon,Independents,395,0.003402679,4,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,Lsq5pLDbmm,Ijaz Ahmad Sahool,Independents,359,0.003092561,5,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,kOW6qkYzW3,Ch. Muhammad Ilyas,Independents,164,0.001412758,6,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,rXBFijaiDx,Ahmad Atiq Anwar,Independents,82,0.000706379,7,Loss
2/18/08,General Election,Contested,NA-131,Sheikhupura 1,Punjab,National,217332,116085,4214,0tXsCHHnJ0,Saeeda Nazar,Independents,43,0.000370418,8,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,ySnL0wLukB,Rana Tanveer Hussain,Pakistan Muslim League (Nawaz),48193,0.445789819,1,Win
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,JOAvBfQzIS,Syed Gayoor Abbas Bukhari,Pakistan Peoples Party Parliamentarians,34084,0.315280232,2,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,sNDfoPU9fo,Shahid Manzoor Gill.,Pakistan Muslim League (Qaid-e-Azam),24260,0.2244073,3,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,DX2O7qIWAS,Mian Abdul Waheed.,Independents,641,0.005929311,4,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,4dkom7u1Q6,Mian Walid Ahmad Sharqpuri.,Independents,457,0.004227293,5,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,Xh3SMpaAk3,Khawar Ikram Bhatti,Independents,210,0.00194252,6,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,x0npFGuk8v,Malik Javaid Shahbaz Heera,Independents,87,0.000804758,7,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,j47tm2csWZ,Rana Waqar Ahmad.,Independents,62,0.000573506,8,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,0HDaG0FTme,Saeeda Nazar,Independents,51,0.000471755,9,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,TeMloTBweY,Maj(R) Javaid Nasarullah,Independents,47,0.000434754,10,Loss
2/18/08,General Election,Contested,NA-132,Sheikhupura 2,Punjab,National,229477,108107,5112,wwl53NTXE5,Syed Muhammad Abu Talib Bukhari,Independents,15,0.000138751,11,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,2EjGNeZufV,Mian Javed Latif,Pakistan Muslim League (Nawaz),44786,0.457307983,1,Win
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,peqfoF5AHk,Ch. Muhammad Saeed Virk,Pakistan Muslim League (Qaid-e-Azam),28005,0.28595789,2,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,87A0bm27fe,Malik Mushtaq Ahmad,Pakistan Peoples Party Parliamentarians,16228,0.165703433,3,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,a8BuhboH0M,Imran Yousaf Munj,Independents,5894,0.060183389,4,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,icEjbX6w4z,Shaukat Ali Kausar,Independents,2321,0.023699634,5,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,doWK26wQEN,Iftikhar Ahmad Malik,Independents,355,0.00362489,6,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,PgWKQFcSGv,Muhammad Ali Jawad,Muttahida Qaumi Movement,130,0.001327425,7,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,w8zqlh33Nv,Mian Munawar Latif,Independents,92,0.000939408,8,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,Niw8HHtOFR,Ch.usman Virk,Independents,85,0.000867931,9,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,AX2KWnZIoh,Malik Javed Shehbaz Heera,Independents,19,0.000194008,10,Loss
2/18/08,General Election,Contested,NA-133,Sheikhupura 3,Punjab,National,222833,97934,3959,qcRMqWMJwX,Muhammad Arif Khan Sandheela,Independents,19,0.000194008,10,Loss
2/18/08,General Election,Contested,NA-134,Sheikhupura 4,Punjab,National,208782,104981,2804,k99tVsEkVH,Sardar Muhammad Irfan Dogar,Pakistan Muslim League (Nawaz),47925,0.456511178,1,Win
2/18/08,General Election,Contested,NA-134,Sheikhupura 4,Punjab,National,208782,104981,2804,udlR6XYbog,Khurram Munawar Manj,Pakistan Muslim League (Qaid-e-Azam),32928,0.313656757,2,Loss
2/18/08,General Election,Contested,NA-134,Sheikhupura 4,Punjab,National,208782,104981,2804,qiymJ8dXdO,Noor Ul Ain Rai Saeed,Pakistan Peoples Party Parliamentarians,21752,0.207199398,3,Loss
